[Line 168] [Output:5553]: [PART] Workspace.Boats.PirateBoat.Wheel.Wheel | Size: 0.44016095995903015, 3.3112668991088867, 3.311267137527466
[Line 2398] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 16.234708786010742, 4.000022888183594, 0.5000057220458984
[Line 2399] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 2.200000047683716, 1.1999999284744263, 1.600000023841858
[Line 2400] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Union | Size: 32.00002670288086, 12.840744018554688, 2.000293731689453
[Line 2401] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 15, 0.5, 1
[Line 2402] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 2, 6, 7.5
[Line 2403] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 2, 2.5, 15
[Line 2404] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 3, 1, 8
[Line 2405] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 4, 0.5, 1
[Line 2406] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 7, 0.5, 1
[Line 2407] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 7, 1, 3
[Line 2408] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 4.630977630615234, 7, 0.5
[Line 2409] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 11.75, 1, 19.5
[Line 2410] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 10.999977111816406, 5, 0.5
[Line 2411] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 4, 6.5, 0.5
[Line 2412] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 15.630977630615234, 7, 0.5
[Line 2413] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 4.4747724533081055, 2.2000229358673096, 1.0000057220458984
[Line 2414] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 4, 5, 0.5
[Line 2415] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 6.5, 3.0999999046325684, 0.5
[Line 2416] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 7, 7, 0.5
[Line 2417] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 2, 11.5, 3
[Line 2418] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 2, 1.5, 6
[Line 2419] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 5, 0.5, 1.5
[Line 2420] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 7, 5, 0.5
[Line 2421] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 6.417502403259277, 4.000022888183594, 1.0000057220458984
[Line 2422] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 16.234708786010742, 4.000022888183594, 1.0000057220458984
[Line 2423] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 6.39342737197876, 4.000022888183594, 1.0000057220458984
[Line 2424] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 16.4354248046875, 4.000022888183594, 1.0000057220458984
[Line 2425] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 4.9995036125183105, 4.000022888183594, 1.0000057220458984
[Line 2426] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 1.5, 1, 0.800000011920929
[Line 2427] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Back | Size: 28.363418579101562, 11.80943489074707, 26.00762939453125
[Line 2428] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 7.000057697296143, 4.000022888183594, 1.0000057220458984
[Line 2429] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 7.000057697296143, 4.000022888183594, 1.0000057220458984
[Line 2430] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 1.5, 1, 0.8000003695487976
[Line 2431] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Center | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 2432] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 5.207531929016113, 5.000028610229492, 1.0000057220458984
[Line 2433] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 6.587985992431641, 4.000022888183594, 1.0000057220458984
[Line 2434] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 5.811535358428955, 6.000034332275391, 1.0000057220458984
[Line 2435] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 3.679999351501465, 4.000022888183594, 1.0000057220458984
[Line 2436] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 2.999772787094116, 1.800022840499878, 0.9000056982040405
[Line 2437] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 1.5, 1, 0.8000003695487976
[Line 2438] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 1.5, 1, 0.8000003695487976
[Line 2439] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 1.7000000476837158, 1, 0.800000011920929
[Line 2440] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 1.8000000715255737, 1, 0.800000011920929
[Line 2441] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 4.599999904632568, 2.990000009536743, 3
[Line 2442] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 6.39342737197876, 4.000022888183594, 1.0000057220458984
[Line 2443] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 2.97056245803833, 4.000022888183594, 1.0000057220458984
[Line 2444] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 7.000030994415283, 4.000022888183594, 1.0000057220458984
[Line 2445] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 7.867902755737305, 6.000034332275391, 1.0000057220458984
[Line 2446] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 9.060259819030762, 2.500014305114746, 1.0000057220458984
[Line 2447] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 4.00016975402832, 4.000022888183594, 1.0000057220458984
[Line 2448] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 9.060259819030762, 4.000022888183594, 1.0000057220458984
[Line 2449] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 26, 0.5, 1
[Line 2450] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 0.4000000059604645, 0.5, 0.800000011920929
[Line 2451] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 7, 1, 1
[Line 2452] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 6.8189005851745605, 4.000022888183594, 1.0000057220458984
[Line 2453] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 5.811535358428955, 6.000034332275391, 0.5000057220458984
[Line 2454] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.DamagePart | Size: 24, 1.5, 1.5
[Line 2455] [Output:5553]: [PART] Workspace.Map.Thorin's Refuge.Artificial.Sailboat.Part | Size: 0.10000013560056686, 0.20000004768371582, 0.20000004768371582
[Line 10841] [Output:5553]: [PART] Workspace.Map.Lone Rock.ClanStructures.Shipwright Stand.Part | Size: 16, 3, 8
[Line 11689] [Output:5553]: [PART] Workspace.Map.StoryObjects.Rowboat.Hull | Size: 18.914827346801758, 6.3440704345703125, 3.259833335876465
[Line 11690] [Output:5553]: [PART] Workspace.Map.StoryObjects.Rowboat.FrontSeat | Size: 5.139999866485596, 1, 0.2280000001192093
[Line 11693] [Output:5553]: [PART] Workspace.Map.StoryObjects.Rowboat.Hull | Size: 18.914827346801758, 6.3440704345703125, 3.259833335876465
[Line 11694] [Output:5553]: [PART] Workspace.Map.StoryObjects.Rowboat.MiddleSeat | Size: 5.710999965667725, 1, 0.2280000001192093
[Line 11710] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Wheel.Wheel | Size: 0.44016095995903015, 3.3112668991088867, 3.311267137527466
[Line 11711] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Wheel.Handles | Size: 0.4086160957813263, 4.816981792449951, 4.348565578460693
[Line 11712] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Wheel.WheelStand | Size: 3.322291851043701, 1.6612324714660645, 1.662458896636963
[Line 11713] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Cannon.Base | Size: 6.3663434982299805, 3.781172037124634, 5.654643535614014
[Line 11714] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Cannon.Metal | Size: 13.028547286987305, 4.349033832550049, 6.028507232666016
[Line 11715] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Cannon.Base | Size: 6.3663434982299805, 3.781172037124634, 5.654643535614014
[Line 11716] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Center | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 11717] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Rope | Size: 0.5, 2.200000047683716, 2.200000047683716
[Line 11718] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Rope | Size: 0.20000000298023224, 82.03642272949219, 0.20000000298023224
[Line 11719] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Part | Size: 16, 0.5, 4
[Line 11720] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Part | Size: 20.5, 0.5, 4
[Line 11721] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Rope | Size: 0.20000000298023224, 74.41719055175781, 0.20000000298023224
[Line 11722] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Deck | Size: 22.000030517578125, 12.000045776367188, 1.0000076293945312
[Line 11723] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Hinge | Size: 0.5, 0.30000001192092896, 0.6000000238418579
[Line 11724] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Rope | Size: 0.20000000298023224, 59.32936096191406, 0.20000000298023224
[Line 11725] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Hinges | Size: 8.79998779296875, 0.966339111328125, 5.126003265380859
[Line 11726] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Deck2 | Size: 24, 45.469573974609375, 2.148702621459961
[Line 11727] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Rope | Size: 0.5, 2.200000047683716, 2.200000047683716
[Line 11728] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Rope | Size: 1, 3.200000047683716, 3.200000047683716
[Line 11729] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Rope | Size: 0.5, 1.7000000476837158, 1.7000000476837158
[Line 11730] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Rope | Size: 0.699999988079071, 2.200000047683716, 2.200000047683716
[Line 11731] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Barrel | Size: 4, 5, 4
[Line 11732] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Rigging | Size: 8.518280029296875, 72.89722442626953, 1.246795654296875
[Line 11733] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Crate | Size: 3.799999952316284, 3.799999952316284, 3.799999952316284
[Line 11734] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Rope | Size: 0.5, 2.200000047683716, 2.200000047683716
[Line 11735] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Keel | Size: 17.938457489013672, 3.000030517578125, 53.11006164550781
[Line 11736] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Part | Size: 14, 3, 3
[Line 11737] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Part | Size: 24, 1.5, 1.5
[Line 11738] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Part | Size: 3.9000000953674316, 0.5, 2.200000047683716
[Line 11739] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Part | Size: 0.5, 3, 3
[Line 11740] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Hull | Size: 26.010223388671875, 13.54222583770752, 58.573822021484375
[Line 11741] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Rope | Size: 0.699999988079071, 2.200000047683716, 2.200000047683716
[Line 11742] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Part | Size: 20.5, 0.5, 4
[Line 11743] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Hinges | Size: 8.034355163574219, 4.3765716552734375, 5.709447860717773
[Line 11744] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Part | Size: 34, 2, 2
[Line 11745] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Grate | Size: 8.000030517578125, 8.000015258789062, 0.6000003814697266
[Line 11746] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Rope | Size: 0.699999988079071, 1.7000000476837158, 1.7000000476837158
[Line 11747] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Part | Size: 16, 0.5, 4
[Line 11748] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Rope | Size: 0.20000000298023224, 59.32936096191406, 0.20000000298023224
[Line 11749] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Part | Size: 22, 2, 2
[Line 11750] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Hinge | Size: 2, 0.20000000298023224, 0.6000000238418579
[Line 11751] [Output:5553]: [PART] Workspace.Map.StoryObjects.MengSailboat.Rope | Size: 1, 2.200000047683716, 2.200000047683716
[Line 11758] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.Cannon.Center | Size: 0.44200000166893005, 0.44200000166893005, 0.44200000166893005
[Line 11759] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.Cannon.Metal | Size: 13.028547286987305, 4.349033832550049, 6.028507232666016
[Line 11760] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.Cannon.Center | Size: 0.44200000166893005, 0.44200000166893005, 0.44200000166893005
[Line 11761] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.Cannon.Metal | Size: 13.028547286987305, 4.349033832550049, 6.028507232666016
[Line 11762] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.Cannon.Center | Size: 0.44200000166893005, 0.44200000166893005, 0.44200000166893005
[Line 11763] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.Cannon.Metal | Size: 13.028547286987305, 4.349033832550049, 6.028507232666016
[Line 11764] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.Wheel.Handles | Size: 0.4086160957813263, 4.816981792449951, 4.348565578460693
[Line 11765] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.UpperHull | Size: 20, 5.000011444091797, 5.4420166015625
[Line 11766] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.Part | Size: 16, 21.5, 1
[Line 11767] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.Deco | Size: 3.799999952316284, 3.799999952316284, 3.799999952316284
[Line 11768] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.Rope | Size: 1, 3.200000047683716, 3.200000047683716
[Line 11769] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.Deco | Size: 4, 5, 4
[Line 11770] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.Part | Size: 55, 2, 2
[Line 11771] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.Rope | Size: 1, 2.200000047683716, 2.200000047683716
[Line 11772] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.Rope | Size: 1, 3.200000047683716, 3.200000047683716
[Line 11773] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.Part | Size: 10, 0.5, 1.5
[Line 11774] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.Rope | Size: 1, 3.200000047683716, 3.200000047683716
[Line 11775] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.Deck | Size: 75, 1.0000038146972656, 36
[Line 11776] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.Deck2 | Size: 36, 25, 1.2000007629394531
[Line 11777] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.Rope | Size: 1, 3.200000047683716, 3.200000047683716
[Line 11778] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.RolledSail | Size: 59.11577606201172, 4.0312042236328125, 3.0037155151367188
[Line 11779] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.BowspritSupport | Size: 14.257379531860352, 1, 1
[Line 11780] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.Deck | Size: 40, 5.000007629394531, 36
[Line 11781] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.Rope | Size: 0.20000000298023224, 37.76051712036133, 0.20000000298023224
[Line 11782] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.RolledSail | Size: 76.87911987304688, 4.094268798828125, 4.045249938964844
[Line 11783] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.Trim | Size: 1, 6, 6
[Line 11784] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.Grate | Size: 8.000030517578125, 8.000015258789062, 0.6000003814697266
[Line 11785] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.Rope | Size: 1, 3.200000047683716, 3.200000047683716
[Line 11786] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.Part | Size: 20.5, 0.5, 4
[Line 11787] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.Keel | Size: 18.66007423400879, 3.0000038146972656, 85.863525390625
[Line 11788] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.Part | Size: 10, 0.5, 1.5
[Line 11789] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.SideBackRailings | Size: 42.592041015625, 8.000019073486328, 38.00001525878906
[Line 11790] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.Part | Size: 64, 3, 3
[Line 11791] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.Part | Size: 16, 0.5, 4
[Line 11792] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.Hinge | Size: 0.5, 0.30000001192092896, 0.6000000238418579
[Line 11793] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.CrowsNest | Size: 1.0000076293945312, 18.000011444091797, 18.000015258789062
[Line 11794] [Output:5553]: [PART] Workspace.Map.StoryObjects.ArwaldCaravel.Rope | Size: 0.20000000298023224, 0.20000000298023224, 66.5172348022461
[Line 12039] [Output:5553]: [PART] Workspace.Map.The Northern Jaws.Artificial.Models.Rowboat.BackSeat | Size: 5.139999866485596, 1, 0.2280000001192093
[Line 12040] [Output:5553]: [PART] Workspace.Map.The Northern Jaws.Artificial.Models.Rowboat.MiddleSeat | Size: 5.710999965667725, 1, 0.2280000001192093
[Line 12041] [Output:5553]: [PART] Workspace.Map.The Northern Jaws.Artificial.Models.Rowboat.Hull | Size: 18.914827346801758, 6.3440704345703125, 3.259833335876465
[Line 12042] [Output:5553]: [PART] Workspace.Map.The Northern Jaws.Artificial.Models.Rowboat.Center | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 12043] [Output:5553]: [PART] Workspace.Map.The Northern Jaws.Artificial.Models.Rowboat.Center | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 12052] [Output:5553]: [PART] Workspace.Map.The Northern Jaws.Artificial.Models.Rowboat.FrontSeat | Size: 5.139999866485596, 1, 0.2280000001192093
[Line 12053] [Output:5553]: [PART] Workspace.Map.The Northern Jaws.Artificial.Models.Rowboat.Hull | Size: 18.914827346801758, 6.3440704345703125, 3.259833335876465
[Line 12054] [Output:5553]: [PART] Workspace.Map.The Northern Jaws.Artificial.Models.Rowboat.MiddleSeat | Size: 5.710999965667725, 1, 0.2280000001192093
[Line 13781] [Output:5553]: [PART] Workspace.Map.Akursius Keep.Artificial.Caravel.Wheel.WheelStand | Size: 3.322291851043701, 1.6612324714660645, 1.662458896636963
[Line 13782] [Output:5553]: [PART] Workspace.Map.Akursius Keep.Artificial.Caravel.Wheel.Wheel | Size: 0.44016095995903015, 3.3112668991088867, 3.311267137527466
[Line 13783] [Output:5553]: [PART] Workspace.Map.Akursius Keep.Artificial.Caravel.Hinge | Size: 0.5, 0.30000001192092896, 0.6000000238418579
[Line 13784] [Output:5553]: [PART] Workspace.Map.Akursius Keep.Artificial.Caravel.Rope | Size: 1, 3.200000047683716, 3.200000047683716
[Line 13785] [Output:5553]: [PART] Workspace.Map.Akursius Keep.Artificial.Caravel.Rigging | Size: 19.090301513671875, 8.534866333007812, 70.35650634765625
[Line 13786] [Output:5553]: [PART] Workspace.Map.Akursius Keep.Artificial.Caravel.Rope | Size: 1, 3.200000047683716, 3.200000047683716
[Line 13787] [Output:5553]: [PART] Workspace.Map.Akursius Keep.Artificial.Caravel.Grate | Size: 8.000030517578125, 8.000015258789062, 0.6000003814697266
[Line 13788] [Output:5553]: [PART] Workspace.Map.Akursius Keep.Artificial.Caravel.Part | Size: 64, 3, 3
[Line 13789] [Output:5553]: [PART] Workspace.Map.Akursius Keep.Artificial.Caravel.SideBackRailings | Size: 42.592041015625, 8.000019073486328, 38.00001525878906
[Line 13790] [Output:5553]: [PART] Workspace.Map.Akursius Keep.Artificial.Caravel.Hinge | Size: 0.5, 0.30000001192092896, 0.6000000238418579
[Line 13791] [Output:5553]: [PART] Workspace.Map.Akursius Keep.Artificial.Caravel.Deck | Size: 75, 1.0000038146972656, 36
[Line 13792] [Output:5553]: [PART] Workspace.Map.Akursius Keep.Artificial.Caravel.Hinge | Size: 0.5, 0.30000001192092896, 0.6000000238418579
[Line 13793] [Output:5553]: [PART] Workspace.Map.Akursius Keep.Artificial.Caravel.Rope | Size: 1, 3.200000047683716, 3.200000047683716
[Line 13794] [Output:5553]: [PART] Workspace.Map.Akursius Keep.Artificial.Caravel.Part | Size: 16, 0.5, 4
[Line 13795] [Output:5553]: [PART] Workspace.Map.Akursius Keep.Artificial.Caravel.Part | Size: 8, 0.5, 1
[Line 13796] [Output:5553]: [PART] Workspace.Map.Akursius Keep.Artificial.Caravel.Rope | Size: 1, 3.200000047683716, 3.200000047683716
[Line 13797] [Output:5553]: [PART] Workspace.Map.Akursius Keep.Artificial.Caravel.Trim | Size: 1, 6, 6
[Line 13798] [Output:5553]: [PART] Workspace.Map.Akursius Keep.Artificial.Caravel.Rope | Size: 1, 3.200000047683716, 3.200000047683716
[Line 13799] [Output:5553]: [PART] Workspace.Map.Akursius Keep.Artificial.Caravel.Part | Size: 63, 3, 3
[Line 13800] [Output:5553]: [PART] Workspace.Map.Akursius Keep.Artificial.Caravel.Hinge | Size: 2, 0.20000000298023224, 0.6000000238418579
[Line 13801] [Output:5553]: [PART] Workspace.Map.Akursius Keep.Artificial.Caravel.Part | Size: 20.5, 0.5, 4
[Line 13802] [Output:5553]: [PART] Workspace.Map.Akursius Keep.Artificial.Caravel.Rope | Size: 1, 3.200000047683716, 3.200000047683716
[Line 13803] [Output:5553]: [PART] Workspace.Map.Akursius Keep.Artificial.Caravel.Rope | Size: 1, 2.200000047683716, 2.200000047683716
[Line 13804] [Output:5553]: [PART] Workspace.Map.Akursius Keep.Artificial.Caravel.Rope | Size: 1, 3.200000047683716, 3.200000047683716
[Line 13805] [Output:5553]: [PART] Workspace.Map.Akursius Keep.Artificial.Caravel.Part | Size: 10, 0.5, 1.5
[Line 13806] [Output:5553]: [PART] Workspace.Map.Akursius Keep.Artificial.Caravel.Trim | Size: 1, 6, 6
[Line 13807] [Output:5553]: [PART] Workspace.Map.Akursius Keep.Artificial.Caravel.Rope | Size: 1, 2.200000047683716, 2.200000047683716
[Line 13808] [Output:5553]: [PART] Workspace.Map.Akursius Keep.Artificial.Caravel.Part | Size: 55, 2, 2
[Line 13809] [Output:5553]: [PART] Workspace.Map.Akursius Keep.Artificial.Caravel.Part | Size: 47, 3, 3
[Line 13810] [Output:5553]: [PART] Workspace.Map.Akursius Keep.Artificial.Caravel.Rope | Size: 0.20000000298023224, 110.26949310302734, 0.20000000298023224
[Line 13811] [Output:5553]: [PART] Workspace.Map.Akursius Keep.Artificial.Caravel.Deco | Size: 4, 5, 4
[Line 13812] [Output:5553]: [PART] Workspace.Map.Akursius Keep.Artificial.Caravel.Part | Size: 10, 0.5, 1.5
[Line 14215] [Output:5553]: [PART] Workspace.Map.Palo Town.Artificial.Decos.Sailboat.Wheel.WheelStand | Size: 3.322291851043701, 1.6612324714660645, 1.662458896636963
[Line 14216] [Output:5553]: [PART] Workspace.Map.Palo Town.Artificial.Decos.Sailboat.Wheel.Hinge | Size: 0.41525712609291077, 0.6644114255905151, 0.6644114255905151
[Line 14217] [Output:5553]: [PART] Workspace.Map.Palo Town.Artificial.Decos.Sailboat.Wheel.Handles | Size: 0.4086160957813263, 4.816981792449951, 4.348565578460693
[Line 14218] [Output:5553]: [PART] Workspace.Map.Palo Town.Artificial.Decos.Sailboat.Part | Size: 22, 2, 2
[Line 14219] [Output:5553]: [PART] Workspace.Map.Palo Town.Artificial.Decos.Sailboat.Armor1 | Size: 16.600008010864258, 3.203521728515625, 3.2055511474609375
[Line 14220] [Output:5553]: [PART] Workspace.Map.Palo Town.Artificial.Decos.Sailboat.Rope | Size: 0.5, 2.200000047683716, 2.200000047683716
