[Line 135] [Output:5553]: [PART] Workspace.NPCs.Tucker.Tucker.RightLowerArm | Size: 0.8137836456298828, 0.9094314575195312, 0.8621160984039307
[Line 38432] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate2.UpperTorso | Size: 1.9974559545516968, 1.837510585784912, 1.1106884479522705
[Line 38433] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate2.LowerTorso | Size: 1.6519598960876465, 0.5001040697097778, 0.9984074234962463
[Line 38434] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate2.RightLowerArm | Size: 0.8137836456298828, 0.9094314575195312, 0.8621160984039307
[Line 38435] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate2.RightHand | Size: 0.7627725601196289, 0.9388239979743958, 0.7475496530532837
[Line 38436] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate2.LeftUpperLeg | Size: 0.8153179883956909, 1.0267248153686523, 0.815911054611206
[Line 38437] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate2.RightLowerLeg | Size: 0.8300829529762268, 1.0376451015472412, 0.9252372980117798
[Line 38438] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate2.Hair1 | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 38439] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate1.Head | Size: 2, 1, 1
[Line 38440] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate1.UpperTorso | Size: 1.9974559545516968, 1.837510585784912, 1.1106884479522705
[Line 38441] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate1.RightUpperArm | Size: 0.944642186164856, 1.2750803232192993, 0.9592722654342651
[Line 38442] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate1.RightLowerArm | Size: 0.716312050819397, 0.9501485824584961, 0.7139627933502197
[Line 38443] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate1.RightHand | Size: 0.5192210674285889, 0.5368251800537109, 0.5368160009384155
[Line 38444] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate1.LeftLowerArm | Size: 0.716312050819397, 0.9501485824584961, 0.7139627933502197
[Line 38445] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate1.LeftHand | Size: 0.5192210674285889, 0.5368252396583557, 0.5368161201477051
[Line 38446] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate1.LeftFoot | Size: 0.7912912964820862, 0.44856202602386475, 1.1945922374725342
[Line 38447] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate1.RightFoot | Size: 0.7912907004356384, 0.4485623836517334, 1.1945918798446655
[Line 38448] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate1.Accessory2_1 | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 38449] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate1.Accessory3_1 | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 38450] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate1.Hair1 | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 38451] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate4.Head | Size: 2, 1, 1
[Line 38452] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate4.LowerTorso | Size: 1.6519598960876465, 0.5001040697097778, 0.9984074234962463
[Line 38453] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate4.RightHand | Size: 0.7627725601196289, 0.9388239979743958, 0.7475496530532837
[Line 38454] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate4.LeftUpperArm | Size: 0.6641272306442261, 1.0686529874801636, 0.8128907680511475
[Line 38455] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate4.LeftLowerLeg | Size: 0.8300829529762268, 1.0376451015472412, 0.9252371788024902
[Line 38456] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate4.RightLowerLeg | Size: 0.8300829529762268, 1.0376451015472412, 0.9252372980117798
[Line 38457] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate4.FacialHair | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 38458] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate3.HumanoidRootPart | Size: 2, 2, 1
[Line 38459] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate3.LowerTorso | Size: 1.6519598960876465, 0.5001040697097778, 0.9984074234962463
[Line 38460] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate3.RightUpperArm | Size: 0.6641272306442261, 1.0686529874801636, 0.8128910064697266
[Line 38461] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate3.RightLowerArm | Size: 0.8137836456298828, 0.9094314575195312, 0.8621160984039307
[Line 38462] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate3.RightHand | Size: 0.7627725601196289, 0.9388239979743958, 0.7475496530532837
[Line 38463] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate3.LeftHand | Size: 0.7627726793289185, 0.9388239979743958, 0.7475496530532837
[Line 38464] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate3.LeftLowerLeg | Size: 0.8300829529762268, 1.0376451015472412, 0.9252371788024902
[Line 38465] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate3.RightLowerLeg | Size: 0.8300829529762268, 1.0376451015472412, 0.9252372980117798
[Line 38466] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate3.FacialHair | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 38467] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate3.Weapon1_1 | Size: 0.20000000298023224, 0.5, 0.20000000298023224
[Line 38468] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMIrisPirates.Pirate3.Hair1 | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 38469] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMSamerians.Samerian3.Head | Size: 2, 1, 1
[Line 38470] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMSamerians.Samerian3.LowerTorso | Size: 1.6519598960876465, 0.5001040697097778, 0.9984074234962463
[Line 38471] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMSamerians.Samerian3.RightUpperArm | Size: 0.6641272306442261, 1.0686529874801636, 0.8128910064697266
[Line 38472] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMSamerians.Samerian3.LeftUpperLeg | Size: 0.6673920750617981, 1.3174556493759155, 0.8240074515342712
[Line 38473] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMSamerians.Samerian1.HumanoidRootPart | Size: 2, 2, 1
[Line 38474] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMSamerians.Samerian1.UpperTorso | Size: 1.9974559545516968, 1.837510585784912, 1.1106884479522705
[Line 38475] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMSamerians.Samerian1.LowerTorso | Size: 1.6519598960876465, 0.5001040697097778, 0.9984074234962463
[Line 38476] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMSamerians.Samerian1.RightUpperArm | Size: 0.6641272306442261, 1.0686529874801636, 0.8128910064697266
[Line 38477] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMSamerians.Samerian1.RightHand | Size: 0.7627725601196289, 0.9388239979743958, 0.7475496530532837
[Line 38478] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMSamerians.Samerian1.LeftUpperArm | Size: 0.6641272306442261, 1.0686529874801636, 0.8128907680511475
[Line 38479] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMSamerians.Samerian1.LeftLowerArm | Size: 0.8137837648391724, 0.9094315767288208, 0.8621159791946411
[Line 38480] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMSamerians.Samerian1.LeftLowerLeg | Size: 0.710610032081604, 0.9041048288345337, 0.8819679617881775
[Line 38481] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMSamerians.Samerian1.RightFoot | Size: 0.7912907004356384, 0.4485623836517334, 1.1945918798446655
[Line 38482] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMSamerians.Samerian1.RightUpperLeg | Size: 0.6673920750617981, 1.3174556493759155, 0.8240075707435608
[Line 38483] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMSamerians.Samerian1.Hair1 | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 38484] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMSamerians.Samerian2.HumanoidRootPart | Size: 2, 2, 1
[Line 38485] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMSamerians.Samerian2.UpperTorso | Size: 1.9974559545516968, 1.837510585784912, 1.1106884479522705
[Line 38486] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMSamerians.Samerian2.LowerTorso | Size: 1.6519598960876465, 0.5001040697097778, 0.9984074234962463
[Line 38487] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMSamerians.Samerian2.RightUpperArm | Size: 0.944642186164856, 1.2750803232192993, 0.9592722654342651
[Line 38488] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMSamerians.Samerian2.LeftLowerLeg | Size: 0.710610032081604, 0.9041048288345337, 0.8819679617881775
[Line 38489] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMSamerians.Samerian2.LeftUpperLeg | Size: 0.6673920750617981, 1.3174556493759155, 0.8240074515342712
[Line 38490] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMSamerians.Samerian2.RightUpperLeg | Size: 0.6673920750617981, 1.3174556493759155, 0.8240075707435608
[Line 38491] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMSamerians.Rimes Ahmed.RightUpperArm | Size: 0.944642186164856, 1.2750803232192993, 0.9592722654342651
[Line 38492] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMSamerians.Rimes Ahmed.RightLowerArm | Size: 0.716312050819397, 0.9501485824584961, 0.7139627933502197
[Line 38493] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMSamerians.Rimes Ahmed.RightHand | Size: 0.5192210674285889, 0.5368251800537109, 0.5368160009384155
[Line 38494] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMSamerians.Rimes Ahmed.LeftUpperArm | Size: 0.944642186164856, 1.2750804424285889, 0.959272027015686
[Line 38495] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMSamerians.Rimes Ahmed.LeftHand | Size: 0.5192210674285889, 0.5368252396583557, 0.5368161201477051
[Line 38496] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMSamerians.Rimes Ahmed.LeftFoot | Size: 0.7912912964820862, 0.44856202602386475, 1.1945922374725342
[Line 38497] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMSamerians.Rimes Ahmed.LeftLowerLeg | Size: 0.710610032081604, 0.9041048288345337, 0.8819679617881775
[Line 38498] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMSamerians.Rimes Ahmed.LeftUpperLeg | Size: 0.6673920750617981, 1.3174556493759155, 0.8240074515342712
[Line 38499] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMSamerians.Rimes Ahmed.RightFoot | Size: 0.7912907004356384, 0.4485623836517334, 1.1945918798446655
[Line 38500] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMSamerians.Rimes Ahmed.RightLowerLeg | Size: 0.7106100916862488, 0.9041049480438232, 0.8819680213928223
[Line 38501] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMSamerians.Rimes Ahmed.RightUpperLeg | Size: 0.6673920750617981, 1.3174556493759155, 0.8240075707435608
[Line 38502] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.FOMSamerians.Rimes Ahmed.Hair1 | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 38503] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.Captain Maria1.HumanoidRootPart | Size: 2, 2, 1
[Line 38504] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.Captain Maria1.Head | Size: 2, 1, 1
[Line 38505] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.Captain Maria1.UpperTorso | Size: 2.0010600090026855, 1.6637287139892578, 1.6470212936401367
[Line 38506] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.Captain Maria1.LowerTorso | Size: 1.7237299680709839, 0.9866442680358887, 1.1706171035766602
[Line 38507] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.Captain Maria1.RightUpperArm | Size: 0.9530969858169556, 1.2143757343292236, 0.9848300218582153
[Line 38508] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.Captain Maria1.LeftLowerArm | Size: 0.8525400161743164, 1.0172333717346191, 1.0530949831008911
[Line 38509] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.Captain Maria1.LeftUpperLeg | Size: 0.8153179883956909, 1.0267248153686523, 0.815911054611206
[Line 38510] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.Captain Maria1.RightLowerLeg | Size: 0.8300829529762268, 1.0410298109054565, 0.9252372980117798
[Line 38511] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.Captain Maria1.Flintlock | Size: 0.20000000298023224, 0.5, 0.20000000298023224
[Line 38512] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.Captain Maria1.FlintlockH | Size: 0.20000000298023224, 0.5, 0.20000000298023224
[Line 38513] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.Captain Maria1.Flintlock | Size: 0.20000000298023224, 0.5, 0.20000000298023224
[Line 38514] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.Captain Maria1.Cutlass | Size: 0.10000000149011612, 3.200000047683716, 0.34999996423721313
[Line 38515] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Rimes Ahmed.HumanoidRootPart | Size: 2, 2, 1
[Line 38516] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Rimes Ahmed.Head | Size: 2, 1, 1
[Line 38517] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Rimes Ahmed.LowerTorso | Size: 1.514515995979309, 0.7496693134307861, 1.089042067527771
[Line 38518] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Rimes Ahmed.FacialHair | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 38519] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Rimes Ahmed.RightUpperArm | Size: 0.944642186164856, 1.2750803232192993, 0.9592722654342651
[Line 38520] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Rimes Ahmed.RightLowerArm | Size: 0.716312050819397, 0.9501485824584961, 0.7139627933502197
[Line 38521] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Rimes Ahmed.RightHand | Size: 0.5192210674285889, 0.5368251800537109, 0.5368160009384155
[Line 38522] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Rimes Ahmed.LeftUpperArm | Size: 0.944642186164856, 1.2750804424285889, 0.959272027015686
[Line 38523] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Rimes Ahmed.RightFoot | Size: 0.7912907004356384, 0.4485623836517334, 1.1945918798446655
[Line 38524] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Rimes Ahmed.RightLowerLeg | Size: 0.7106100916862488, 0.9041049480438232, 0.8819680213928223
[Line 38525] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Rimes Ahmed.Hair1 | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 38526] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Rimes Ahmed.Part0 | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 38527] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Rimes Ahmed.UpperTorso | Size: 2.000040054321289, 1.8458988666534424, 1.5629180669784546
[Line 38528] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Rimes Ahmed.Armband | Size: 0.8830000162124634, 0.25, 1.0449999570846558
[Line 38529] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Rimes Ahmed.Armband | Size: 0.8830000162124634, 0.25, 1.0449999570846558
[Line 38530] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Samerian3.HumanoidRootPart | Size: 2, 2, 1
[Line 38531] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Samerian3.Head | Size: 2, 1, 1
[Line 38532] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Samerian3.LowerTorso | Size: 1.514515995979309, 0.7496693134307861, 1.089042067527771
[Line 38533] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Samerian3.Armband | Size: 0.7829999923706055, 0.30000001192092896, 0.8700000047683716
[Line 38534] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Samerian3.RightUpperArm | Size: 0.6641272306442261, 1.0686529874801636, 0.8128910064697266
[Line 38535] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Samerian3.RightLowerArm | Size: 0.8137836456298828, 0.9094314575195312, 0.8621160984039307
[Line 38536] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Samerian3.RightHand | Size: 0.7627725601196289, 0.9388239979743958, 0.7475496530532837
[Line 38537] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Samerian3.LeftLowerArm | Size: 0.8137837648391724, 0.9094315767288208, 0.8621159791946411
[Line 38538] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Samerian3.LeftHand | Size: 0.7627726793289185, 0.9388239979743958, 0.7475496530532837
[Line 38539] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Samerian3.LeftFoot | Size: 0.7912912964820862, 0.44856202602386475, 1.1945922374725342
[Line 38540] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Samerian3.LeftLowerLeg | Size: 0.710610032081604, 0.9041048288345337, 0.8819679617881775
[Line 38541] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Samerian3.LeftUpperLeg | Size: 0.6673920750617981, 1.3174556493759155, 0.8240074515342712
[Line 38542] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Samerian3.RightFoot | Size: 0.7912907004356384, 0.4485623836517334, 1.1945918798446655
[Line 38543] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Samerian3.RightUpperLeg | Size: 0.6673920750617981, 1.3174556493759155, 0.8240075707435608
[Line 38544] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Samerian3.Armband | Size: 0.7829999923706055, 0.30000001192092896, 0.8700000047683716
[Line 38545] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Samerian3.Part0 | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 38546] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Samerian3.UpperTorso | Size: 2.000040054321289, 1.8458988666534424, 1.5629180669784546
[Line 38547] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Samerian3.Hair1 | Size: 0.05000000074505806, 0.05000000074505806, 0.05000000074505806
[Line 38548] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Samerian1.HumanoidRootPart | Size: 2, 2, 1
[Line 38549] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Samerian1.Head | Size: 2, 1, 1
[Line 38550] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Samerian1.LowerTorso | Size: 1.514515995979309, 0.7496693134307861, 1.089042067527771
[Line 38551] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Samerian1.Armband | Size: 0.7829999923706055, 0.30000001192092896, 0.8700000047683716
[Line 38552] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Samerian1.RightUpperArm | Size: 0.6641272306442261, 1.0686529874801636, 0.8128910064697266
[Line 38553] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Samerian1.RightLowerArm | Size: 0.8137836456298828, 0.9094314575195312, 0.8621160984039307
[Line 38554] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Samerian1.LeftUpperArm | Size: 0.6641272306442261, 1.0686529874801636, 0.8128907680511475
[Line 38555] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Samerian1.LeftLowerArm | Size: 0.8137837648391724, 0.9094315767288208, 0.8621159791946411
[Line 38556] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Samerian1.LeftHand | Size: 0.7627726793289185, 0.9388239979743958, 0.7475496530532837
[Line 38557] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Samerian1.LeftLowerLeg | Size: 0.710610032081604, 0.9041048288345337, 0.8819679617881775
[Line 38558] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Samerian1.LeftUpperLeg | Size: 0.6673920750617981, 1.3174556493759155, 0.8240074515342712
[Line 38559] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Samerian1.RightFoot | Size: 0.7912907004356384, 0.4485623836517334, 1.1945918798446655
[Line 38560] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Samerian1.RightLowerLeg | Size: 0.7106100916862488, 0.9041049480438232, 0.8819680213928223
[Line 38561] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Samerian1.RightUpperLeg | Size: 0.6673920750617981, 1.3174556493759155, 0.8240075707435608
[Line 38562] [Output:5553]: [PART] ReplicatedStorage.RS.Modules.Cutscenes.CutsceneNPCs.SamerianEnvoys.Samerian1.Armband | Size: 0.7829999923706055, 0.30000001192092896, 0.8700000047683716
